datetime,open,high,low,close,volume
2025-12-03,274.489990234375,278.7799987792969,271.5799865722656,278.239990234375,4203100
2025-12-04,277.3599853515625,279.54998779296875,275.5400085449219,277.260009765625,3253800
2025-12-05,280.1199951171875,283.239990234375,279.1400146484375,281.2900085449219,3834100
2025-12-08,281.7799987792969,282.5400085449219,276.9700012207031,279.1300048828125,3190800
2025-12-09,277.5799865722656,279.7900085449219,275.25,276.239990234375,2584600
2025-12-10,275.6499938964844,282.3999938964844,274.260009765625,281.57000732421875,5176700
2025-12-11,281.57000732421875,283.8099975585937,278.489990234375,283.3900146484375,2840000
2025-12-12,282.4200134277344,284.2300109863281,278.07000732421875,279.32000732421875,4182300
2025-12-15,281.6300048828125,282.7200012207031,278.8999938964844,280.44000244140625,3594500
2025-12-16,280.9599914550781,282.0,277.7200012207031,278.3999938964844,3625300
2025-12-17,279.3800048828125,280.42999267578125,270.1400146484375,271.0400085449219,4006000
2025-12-18,275.69000244140625,277.1000061035156,272.79998779296875,274.9200134277344,4104700
2025-12-19,275.0899963378906,278.4100036621094,274.0,274.44000244140625,9419900
2025-12-22,277.44000244140625,278.4100036621094,275.3999938964844,275.82000732421875,3369600
2025-12-23,275.6300048828125,277.4700012207031,274.5799865722656,276.7300109863281,1763400
2025-12-24,277.1600036621094,279.1700134277344,276.8599853515625,277.5599975585937,887700
2025-12-26,277.7300109863281,278.0,275.94000244140625,276.8399963378906,1746400
2025-12-29,275.6400146484375,277.8699951171875,274.1499938964844,275.6300048828125,1747900
2025-12-30,276.70001220703125,277.1000061035156,274.5899963378906,274.82000732421875,1287400
2025-12-31,274.82000732421875,275.79998779296875,271.1000061035156,271.20001220703125,1790900
2026-01-02,275.07000732421875,276.0,270.4599914550781,273.739990234375,3608900
2026-01-05,275.2200012207031,281.8299865722656,273.7699890136719,277.2900085449219,3006700
2026-01-06,279.739990234375,294.1499938964844,279.5899963378906,292.94000244140625,6428000
2026-01-07,288.8900146484375,293.0799865722656,286.75,292.8900146484375,3570200
2026-01-08,290.3800048828125,299.5299987792969,289.510009765625,299.1600036621094,3775500
2026-01-09,299.7699890136719,303.20001220703125,297.1199951171875,300.92999267578125,3088100
2026-01-12,297.5,298.3500061035156,292.45001220703125,293.8599853515625,3308200
2026-01-13,295.17999267578125,302.4800109863281,294.6600036621094,296.2099914550781,2759600
2026-01-14,294.5899963378906,298.8599853515625,293.2799987792969,297.989990234375,3597400
2026-01-15,301.8099975585937,305.6099853515625,298.6400146484375,302.1000061035156,4087000
2026-01-16,307.5299987792969,309.17999267578125,299.69000244140625,300.25,4261100
2026-01-20,296.989990234375,302.0299987792969,293.82000732421875,295.6700134277344,4321000
2026-01-21,298.9599914550781,308.1499938964844,298.3999938964844,304.9700012207031,3753900
2026-01-22,309.4700012207031,313.19000244140625,306.8699951171875,308.5199890136719,2793700
2026-01-23,310.489990234375,313.5400085449219,303.1600036621094,305.6000061035156,2907000
2026-01-26,305.1499938964844,306.69000244140625,303.760009765625,304.010009765625,2757700
2026-01-27,305.239990234375,306.989990234375,300.760009765625,303.8299865722656,3552700
2026-01-28,313.0,318.1700134277344,308.5,317.6300048828125,3888300
2026-01-29,316.07000732421875,319.260009765625,308.92999267578125,318.70001220703125,3131800
2026-01-30,314.9599914550781,317.32000732421875,309.2699890136719,310.8800048828125,4405600
2026-02-02,306.9200134277344,318.32000732421875,306.9200134277344,316.8599853515625,3773000
2026-02-03,316.8599853515625,321.2300109863281,308.9599914550781,311.2900085449219,5546000
2026-02-04,315.75,323.0899963378906,311.7300109863281,320.44000244140625,6275300
2026-02-05,316.3399963378906,327.3099975585937,313.3999938964844,322.1199951171875,5935700
2026-02-06,322.9599914550781,327.75,316.0,320.45001220703125,6775000
2026-02-09,319.3299865722656,323.8900146484375,317.8900146484375,322.9700012207031,3163100
2026-02-10,320.739990234375,326.3800048828125,319.75,325.1600036621094,2642000
2026-02-11,329.8800048828125,337.8399963378906,327.4200134277344,337.0,3908900
2026-02-12,339.3699951171875,343.9599914550781,330.8299865722656,331.3599853515625,4483000
2026-02-13,329.7300109863281,337.9599914550781,328.45001220703125,337.1000061035156,3443200
2026-02-17,335.6000061035156,340.4599914550781,330.3299865722656,337.510009765625,4547600
2026-02-18,352.2099914550781,355.3599853515625,340.0,346.3699951171875,8474700
2026-02-19,344.9700012207031,353.2799987792969,339.6600036621094,345.29998779296875,5101200
2026-02-20,345.29998779296875,355.45001220703125,345.010009765625,355.0299987792969,5341300
2026-02-23,352.5299987792969,358.0,349.5799865722656,355.1499938964844,4132900
2026-02-24,359.0,362.489990234375,355.6400146484375,356.0899963378906,4541300
2026-02-25,361.0199890136719,363.2000122070313,358.6000061035156,360.7999877929688,3425000
2026-02-26,360.7799987792969,361.6799926757813,351.0,354.3500061035156,4662700
2026-02-27,351.2900085449219,356.0299987792969,346.57000732421875,355.7900085449219,6109500
2026-03-02,348.7799987792969,356.04998779296875,348.0,352.4100036621094,3326000
2026-03-03,339.1499938964844,342.5899963378906,335.0799865722656,338.989990234375,5312400
2026-03-04,344.0400085449219,346.3900146484375,339.2900085449219,341.510009765625,3202500
2026-03-05,336.75,339.95001220703125,325.3299865722656,329.7200012207031,5368400
2026-03-06,319.4800109863281,323.3299865722656,314.3099975585937,315.8099975585937,4536700
2026-03-09,310.239990234375,319.8999938964844,307.2200012207031,319.7099914550781,5945400
2026-03-10,318.7200012207031,323.94000244140625,317.0799865722656,318.8099975585937,4351500
2026-03-11,319.2900085449219,321.5299987792969,316.3500061035156,319.2200012207031,2575600
2026-03-12,313.8999938964844,314.3699951171875,304.260009765625,307.2699890136719,4826800
2026-03-13,309.8800048828125,311.25,303.510009765625,306.07000732421875,2792700
2026-03-16,311.6700134277344,313.8599853515625,309.1099853515625,310.9200134277344,3254900
2026-03-17,312.20001220703125,315.2900085449219,310.7200012207031,313.6600036621094,2699700
2026-03-18,313.3299865722656,316.9100036621094,307.8800048828125,308.5899963378906,3555200
2026-03-19,303.3699951171875,313.5899963378906,300.9100036621094,310.44000244140625,3289100
2026-03-20,311.1499938964844,312.25,305.95001220703125,309.42999267578125,7029300
2026-03-23,315.4800109863281,317.5299987792969,311.7099914550781,312.19000244140625,3495300
2026-03-24,311.25,324.7900085449219,311.1000061035156,321.8299865722656,3404200
2026-03-25,325.0,328.17999267578125,320.6199951171875,322.0299987792969,2460900
2026-03-26,319.1000061035156,321.1199951171875,312.3900146484375,313.4200134277344,3923800
2026-03-27,310.8699951171875,313.19000244140625,306.17999267578125,307.44000244140625,3282100
2026-03-30,314.0299987792969,314.0299987792969,300.5599975585937,303.1000061035156,3914600
2026-03-31,309.3699951171875,319.32000732421875,306.5,318.1400146484375,4285900
2026-04-01,318.20001220703125,325.75,317.2099914550781,320.5799865722656,3145000
2026-04-02,310.2699890136719,321.7099914550781,309.7900085449219,318.3399963378906,2386700
2026-04-06,320.0,327.4599914550781,318.75,327.3599853515625,2353700
2026-04-07,323.7900085449219,327.510009765625,321.0,327.4100036621094,2344400
2026-04-08,345.8099975585937,349.0,341.9800109863281,346.2099914550781,4522200
2026-04-09,346.0,352.7799987792969,345.489990234375,351.3599853515625,2927400
2026-04-10,353.0,354.2900085449219,349.010009765625,350.1400146484375,2505100
2026-04-13,348.69000244140625,350.0799865722656,344.0,350.010009765625,2485100
2026-04-14,352.42999267578125,352.6700134277344,347.04998779296875,348.6000061035156,2320400
2026-04-15,347.0,349.04998779296875,341.32000732421875,347.94000244140625,2440900
2026-04-16,346.9700012207031,355.8500061035156,346.44000244140625,353.79998779296875,2198800
2026-04-17,359.6700134277344,372.4500122070313,357.82000732421875,371.4500122070313,5248200
2026-04-20,373.0199890136719,385.4599914550781,369.7000122070313,381.0499877929688,4003700
2026-04-21,383.0,383.6000061035156,373.3399963378906,375.2699890136719,3296900
